,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(33),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(33) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1144.4816053511704,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1144.4816053511704,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287900649264698,0.0,0.0,0.01883818752946359,0.05148576936838723,6.673231554861993e-05,0.0007704538771061255,1.7284538797751537e-06,4.7063529144904244e-05,0.0,0.0,0.00013478990448843916,1.2572146448070158e-09,3.586677075047258e-06,0.9998052936084364,5.6275312471087876e-05,5.2586987273968623e-08,4.5710406446870834e-15,3.2588668556463173e-14,6.135788284640666e-11,5.628588088416644e-13,0.0,5.913692537750238e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.901932797317446e-11,1.0221901200363164e-10,4.55644619353384e-12,5.260616324064689e-11,-6.814600819759851e-11,3.2134721824424086e-12,0.0,0.0,-8.514941158284972e-18,2.9275001494353873e-19,8.245916560621704e-18,-4.707071275733004e-21,2.810926934723546e-21,7.530376839076435e-21,-2.0209545882862034e-25,-3.650848269362842e-27,-4.320079996028898e-24,-2.1861917492888393e-20,0.0,-7.493269377452916e-21,0.0,7.901932797317446e-11,6.814600819759851e-11,6.814573676878016e-11,6.808236058479285e-11,6.786017967533718e-11,2.3097157715424916e-16,4.88960290845652e-14,1.735884359628821e-13,1.0199397484610718e-10,-1.0221901200363164e-10,4.55644619353384e-12,5.581964364714393e-11,5.260616324064689e-11,3.213472160580491e-12,3.2134721824424086e-12,4.04572413951132e-17,1.4751583721289563e-14,1.1224008630297391e-13,1.2471012110905168e-13,2.322013649876255e-15,99.82715461202247,13.372600575319659,77.19625986317597,9.431139561504388,0.9998053480953574,3.5866772705123065e-06,5.627531553795352e-05,0.0001347899118341563
999,1147.8260869565215,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1147.8260869565215,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287759552731796,0.0,0.0,0.018767165682761367,0.05148330800567727,1.0067588502604813e-05,0.0009445353367532717,2.8479076387339696e-06,1.6120205487172876e-05,0.0,0.0,0.00013923032468125192,1.292308947476192e-09,4.258438252186856e-06,0.9997898875567628,6.656651022310319e-05,5.516430402010038e-08,4.44677745966478e-14,3.1498228377770163e-13,8.37328318081385e-11,1.9522338104760652e-13,0.0,6.291802141943727e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.384919423986599e-11,1.0210435433401532e-10,6.874199076140076e-13,6.449333828045616e-11,-6.806956954999333e-11,1.1006956209572693e-12,0.0,0.0,-2.461921372023266e-19,-8.998337647571275e-21,2.9403818415965076e-19,1.906108474657741e-21,1.6257431185130647e-22,-1.748302397838163e-21,-1.6071100814437434e-23,4.478521131120728e-26,-1.1960393500598893e-24,-4.0894446938822636e-20,0.0,1.7436567644128802e-21,0.0,8.384919423986599e-11,6.806956954999333e-11,6.806928688425436e-11,6.800447359511418e-11,6.777361740617528e-11,2.4074891377128684e-16,4.997867853611229e-14,1.8172364612814473e-13,1.0187001273881943e-10,-1.0210435433401532e-10,6.874199076140076e-13,6.559403415455715e-11,6.449333828045616e-11,1.1006955800628226e-12,1.1006956209572693e-12,4.1916841265651586e-17,1.5117276359072632e-14,1.1422849770713658e-13,1.269891765442961e-13,2.398512619521995e-15,99.7152092361266,2.0197568878529872,94.74621171847609,3.2340313936709224,0.9997899447148347,4.258438495642129e-06,6.656651402871617e-05,0.00013923033264106127
999,1147.9832775919733,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1147.9832775919733,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287720980637382,0.0,0.0,0.0187655512762632,0.05146571238379783,1.0962090523749914e-06,0.000979086101859611,1.443577017175237e-05,2.020195116947897e-06,0.0,0.0,0.00013932943228163347,1.2924938184227171e-09,4.404032608544539e-06,0.9997868614994168,6.933844185293519e-05,6.437292109059088e-08,4.396223108126991e-13,3.1079464351117202e-12,1.9074714866708947e-10,2.446101626922302e-14,0.0,7.341058129404925e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.395410535907062e-11,1.0091751073423732e-10,7.485000552484158e-14,6.685275957662571e-11,-6.727834048843666e-11,1.379404911644275e-13,0.0,0.0,8.428572361245561e-20,-1.7143402555946703e-21,-8.264448648321399e-20,-4.8857939868327425e-22,-3.6388550592485865e-23,4.490899605123876e-22,8.896400896198904e-23,8.201313515039727e-26,8.37454736982626e-26,5.1206910159876125e-22,0.0,-4.522243163035533e-22,0.0,8.395410535907062e-11,6.727834048843666e-11,6.727802065061614e-11,6.720582476680064e-11,6.696125138330857e-11,2.7837049666505895e-16,5.757006319679537e-14,2.042210282308988e-13,1.006530695812416e-10,-1.0091751073423732e-10,7.485000552484158e-14,6.699069998565773e-11,6.685275957662571e-11,1.3794049167649658e-13,1.379404911644275e-13,4.1467234888121556e-17,1.4945658350163925e-14,1.1286807680806776e-13,1.2548351348832775e-13,2.3716893570163654e-15,98.55642298282476,0.22250847714342445,99.36743238645174,0.4100591364048229,0.9997869280790674,4.4040329018260015e-06,6.93384464704486e-05,0.00013932944156011602
999,1148.6622073578594,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1148.6622073578594,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287885961462722,0.0,0.0,0.01883059541430098,0.05148569800394271,6.0757979462820435e-05,0.0007887266836061807,1.7217480231362228e-06,4.390402439220498e-05,0.0,0.0,0.0001354198979192895,1.2554914263687256e-09,3.4035475317820167e-06,0.9998098919789212,5.122908974886112e-05,5.358247898426704e-08,4.420870166046084e-15,3.129181143046413e-14,5.5659671070955135e-11,5.14592092604297e-13,0.0,5.916984665271864e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.953568020100496e-11,1.0221969912395823e-10,4.148528336112905e-12,5.387830557136014e-11,-6.81464658853228e-11,2.9972674631128814e-12,0.0,0.0,2.391176827429528e-14,-2.981140757334565e-19,-2.4391628736027263e-14,-1.3204542612125402e-20,-2.3266264185643863e-21,1.1030445895329934e-20,1.3879826908882931e-21,-3.278505922098524e-27,-1.992342053516394e-23,4.801726028339311e-16,0.0,-1.0894385236368428e-20,0.0,7.953568020100496e-11,6.81464658853228e-11,6.814619132722514e-11,6.808346904332566e-11,6.78681930846021e-11,2.3369971572297227e-16,4.8301400294195256e-14,1.6739363275708234e-13,1.0200143355863834e-10,-1.0221969912395823e-10,4.148528336112905e-12,5.685166157833983e-11,5.387830557136014e-11,2.997747635715715e-12,2.9972674631128814e-12,4.0856993958101425e-17,1.469544031496934e-14,1.1087916659556102e-13,1.2327894036005295e-13,2.336534438820727e-15,99.8278251976864,12.171144473869136,79.03533349500131,8.793522031129566,0.9998099474542548,3.4035477206308528e-06,5.1229092591352344e-05,0.00013541990543318195
999,1152.160535117057,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1152.160535117057,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287719529988632,0.0,0.0,0.01876507430123057,0.051465952287800494,9.43649750554962e-07,0.0009800158270291863,1.4270472963616766e-05,1.790462362227152e-06,0.0,0.0,0.00013953044720354442,1.286647837259261e-09,4.075412628588973e-06,0.9997949310666376,6.139571931458574e-05,6.516230041219612e-08,4.253013158365941e-13,2.9856617782441933e-12,1.7435843883663583e-10,2.1182118164855096e-14,0.0,7.274768146650315e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.398647345950278e-11,1.0093444043892881e-10,6.443314796719419e-14,6.691625242096291e-11,-6.728962695775884e-11,1.2225418079921002e-13,0.0,0.0,1.2190835356381082e-19,-2.0574528237752806e-21,-1.1867431248714354e-19,-6.69887049197241e-23,5.662128033314333e-25,6.756646270240343e-23,-1.5509237459801883e-22,-2.863880630314361e-26,3.856078322465141e-25,-9.542020615004032e-22,0.0,-6.883220737977046e-23,0.0,8.398647345950278e-11,6.728962695775884e-11,6.728930538156885e-11,6.721826358048691e-11,6.698358981792914e-11,2.7982896415105905e-16,5.651916583233053e-14,1.9485965545612254e-13,1.006804024888405e-10,-1.0093444043892881e-10,6.443314796719419e-14,6.70385064821336e-11,6.691625242096291e-11,1.222541798450079e-13,1.2225418079921002e-13,4.1747380926902157e-17,1.4844211594725732e-14,1.1117748452831714e-13,1.2368414579454034e-13,2.37929777826159e-15,98.57295270363834,0.19150989763111823,99.44512300967688,0.363367092692002,0.9997949984070456,4.075412903085212e-06,6.139572344984653e-05,0.0001395304566015089
999,1152.1739130434785,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1152.1739130434785,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287751537191224,0.0,0.0,0.018764928634206517,0.05148329215113185,8.72880082866106e-06,0.0009506641674600137,2.8288540605012025e-06,1.440367318994176e-05,0.0,0.0,0.00013954343258525557,1.2871772420966007e-09,3.952712916260182e-06,0.9997974059852156,5.9039743514417015e-05,5.613689601211519e-08,4.2957904686716285e-14,3.020422389319731e-13,7.44525460212878e-11,1.7039948728973771e-13,0.0,6.267272191473727e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.400083524583207e-11,1.0210630554598363e-10,5.960073394035235e-13,6.491187450528531e-11,-6.807087037107886e-11,9.834905765144536e-13,0.0,0.0,1.3400786042574779e-19,1.056165929443769e-20,-3.272444681439138e-19,2.063169393466247e-21,-2.443232227746654e-23,-2.0883183674771146e-21,4.92642461448517e-23,-5.541905631358651e-26,-4.24091622646816e-27,1.8058865426071214e-19,0.0,2.086676249373257e-21,0.0,8.400083524583207e-11,6.807087037107886e-11,6.80705849125525e-11,6.800659426361291e-11,6.778476660150943e-11,2.4322185973479867e-16,4.925684753330758e-14,1.735923706569692e-13,1.018808052224072e-10,-1.0210630554598363e-10,5.960073394035235e-13,6.589536493514395e-11,6.491187450528531e-11,9.83490757103108e-13,9.834905765144536e-13,4.223661736705789e-17,1.5019259883424473e-14,1.125113988632643e-13,1.2516499918930918e-13,2.4078940880704133e-15,99.71711459394989,1.7511377082496362,95.35925452959391,2.8896077621564475,0.9997974640992114,3.952713146014671e-06,5.9039746946147677e-05,0.0001395434406963253
999,1152.8428093645484,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1152.8428093645484,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287871730603218,0.0,0.0,0.018823428979369148,0.0514856286729591,5.515886948313927e-05,0.0008060522919481326,1.7153752617039162e-06,4.084275065719643e-05,0.0,0.0,0.0001360300313154056,1.2536332360879898e-09,3.225658895250315e-06,0.9998141039082178,4.658391833903637e-05,5.4586737170331705e-08,4.276684919337485e-15,3.0055426697141414e-14,5.043716203438965e-11,4.691672069744077e-13,0.0,5.919216313910867e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.002303198532758e-11,1.0222035125250673e-10,3.766229320399358e-12,5.5037024959160574e-11,-6.814690083383965e-11,2.7887286223489665e-12,0.0,0.0,4.086813799253571e-17,-1.2306010088577568e-19,-4.1712379189874567e-17,-1.2581313719354982e-19,-6.073549413863597e-22,2.4680497635521317e-19,-4.880339130523161e-24,-5.949273402814781e-26,1.3094333720199784e-24,8.510862978534914e-19,0.0,-4.165881847134552e-21,0.0,8.002303198532758e-11,6.814690083383965e-11,6.814662315311096e-11,6.808454695726842e-11,6.787580658631757e-11,2.364284969051687e-16,4.7715919628259244e-14,1.6156497963655616e-13,1.0200848306826891e-10,-1.0222035125250673e-10,3.766229320399358e-12,5.782571272021665e-11,5.5037024959160574e-11,2.7887294734352644e-12,2.7887286223489665e-12,4.125223664635561e-17,1.463795694789621e-14,1.0952926788916106e-13,1.2185774782356824e-13,2.3507334160172697e-15,99.82846247382962,11.053260127947867,80.76228261605895,8.184457255993188,0.9998141603809535,3.225659077445967e-06,4.658392097024681e-05,0.00013603003899882192
999,1156.3377926421406,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1156.3377926421406,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287718212792148,0.0,0.0,0.01876463658756112,0.051466189237672426,8.132510977293235e-07,0.0009808437702918738,1.4107638379534985e-05,1.5882357825052108e-06,0.0,0.0,0.0001397367511494215,1.2809475480831531e-09,3.773314270233568e-06,0.9998020095246328,5.441227989621289e-05,6.596497607967909e-08,4.115489675145488e-13,2.8690183482175357e-12,1.59732240026986e-10,1.8362833922368332e-14,0.0,7.210966741957579e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.401617918291744e-11,1.0095111794167786e-10,5.5529433155759695e-14,6.697279459425009e-11,-6.730074529514586e-11,1.0844600423108832e-13,0.0,0.0,1.7409882317435538e-19,6.896961338105239e-22,-1.7590205304194543e-19,-9.202384314652431e-24,-1.6778238416935008e-23,-6.3286255680828934e-24,2.334209834539395e-22,-8.554092111854564e-26,1.392307943278877e-25,9.03722650226919e-22,0.0,8.639334843550936e-24,0.0,8.401617918291744e-11,6.730074529514586e-11,6.730042193895146e-11,6.723049772186455e-11,6.700490908596341e-11,2.8132666065134513e-16,5.550272495148015e-14,1.8630830665932637e-13,1.0070663860201213e-10,-1.0095111794167786e-10,5.5529433155759695e-14,6.708124042348285e-11,6.697279459425009e-11,1.0844600513481098e-13,1.0844600423108832e-13,4.2029300328715885e-17,1.4744848096508666e-14,1.0952790228966762e-13,1.2192779759388993e-13,2.3869820839757663e-15,98.5892361620465,0.16501877585090932,99.51270840688586,0.3222728172632271,0.9998020776411997,3.77331452730968e-06,5.441228360332456e-05,0.00013973676066969418
999,1156.5217391304348,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1156.5217391304348,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287744331968754,0.0,0.0,0.018762955346466086,0.051483280033395334,7.564388418826782e-06,0.0009560953485642636,2.810303993401249e-06,1.2861382286665473e-05,0.0,0.0,0.00013984907520558348,1.2820708178738005e-09,3.6682752448801207e-06,0.999804053020882,5.237053530911266e-05,5.712026176339978e-08,4.151032042159012e-14,2.897253411863149e-13,6.625239897371522e-11,1.486551272688328e-13,0.0,6.242935395711793e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.41345785387784e-11,1.0210820524310213e-10,5.165010179249471e-13,6.528276872672144e-11,-6.807213683097583e-11,8.781830025091416e-13,0.0,0.0,-1.029258768248201e-19,3.380741374025631e-21,1.4036617342977971e-19,-2.285810225213723e-21,-7.838000785240931e-23,2.207251404682205e-21,-1.2984287186350168e-23,2.1762779108875185e-25,-2.446604765888655e-25,-3.844428707344585e-20,0.0,-2.206796591660465e-21,0.0,8.41345785387784e-11,6.807213683097583e-11,6.807184856972836e-11,6.800866310749321e-11,6.779515501059493e-11,2.45706607095057e-16,4.855173011415415e-14,1.6615471018414942e-13,1.0189083595561368e-10,-1.0210820524310213e-10,5.165010179249471e-13,6.616095183115247e-11,6.528276872672144e-11,8.781829640648546e-13,8.781830025091416e-13,4.25546533451224e-17,1.4921993381211727e-14,1.1082711020974914e-13,1.233745164873267e-13,2.4171439637758608e-15,99.71896960065989,1.5175108126497436,95.90233512076819,2.580154066582087,0.9998041121026647,3.6682754616508367e-06,5.237053840386365e-05,0.00013984908346973549
999,1157.0234113712374,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1157.0234113712374,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287858021800246,0.0,0.0,0.018816698081449645,0.05148556176066375,4.993771633840216e-05,0.0008223972044608471,1.7093194220669468e-06,3.789373764049842e-05,0.0,0.0,0.00013662097602670122,1.2516486961877664e-09,3.0533546492660594e-06,0.9998179523727532,4.2315806961874984e-05,5.559979707892384e-08,4.1382085306730255e-15,2.887631934083553e-14,4.565936528505113e-11,4.266249430737014e-13,0.0,5.92044282974531e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.048071911235266e-11,1.0222097121582613e-10,3.4097357473760146e-12,5.6153644993443836e-11,-6.814731415233396e-11,2.5873641337076366e-12,0.0,0.0,5.421541834574105e-16,1.252965400808422e-20,-5.536585373914033e-16,-3.604656654110613e-20,5.132962662446975e-23,3.618875083066317e-20,3.195271795434597e-23,2.0082820925116519e-25,-9.715333229663344e-24,1.152759323726038e-17,0.0,-3.5984953525669593e-20,0.0,8.048071911235266e-11,6.814731415233396e-11,6.814703335111433e-11,6.808559538598017e-11,6.788304357567749e-11,2.3915811369443783e-16,4.7139522053250483e-14,1.560795308862887e-13,1.0201514839640836e-10,-1.0222097121582613e-10,3.4097357473760146e-12,5.874046699620731e-11,5.6153644993443836e-11,2.5873756613008742e-12,2.5873641337076366e-12,4.164307399888304e-17,1.457924426837592e-14,1.0819104574775243e-13,1.204473481808974e-13,2.3646208941833558e-15,99.8290680577933,10.006877721823374,82.39973721079458,7.593385067382043,0.9998180098518996,3.053354824802234e-06,4.231580939459432e-05,0.00013662098388098816
999,1160.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1160.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287737870960282,0.0,0.0,0.01876121789663976,0.051483271397908786,6.553753785490427e-06,0.0009608985375171188,2.7921828404638684e-06,1.1479135280082241e-05,0.0,0.0,0.00014015036926434856,1.2770174471519653e-09,3.404034664305704e-06,0.9998099195389388,4.646598376596464e-05,5.811499315127202e-08,4.012204264890705e-14,2.7799755497096696e-13,5.900980968010874e-11,1.296495159404004e-13,0.0,6.218983962909131e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42523215183632e-11,1.0211006115878164e-10,4.4749458499454784e-13,6.561077931497607e-11,-6.807337402165521e-11,7.838028369201799e-13,0.0,0.0,2.758183346239493e-19,-1.2630306399190276e-19,-1.5811979743622765e-19,-1.8676187267798828e-21,-6.5110180979790435e-24,1.8543870681533018e-21,7.252922674114358e-24,-1.3144315947154587e-25,-3.2018917509834604e-25,1.0484601707763248e-20,0.0,-1.8671086808730027e-21,0.0,8.42523215183632e-11,6.807337402165521e-11,6.80730829442998e-11,6.801068493791964e-11,6.780485782903765e-11,2.482054867753155e-16,4.7863289295220186e-14,1.5933884469756853e-13,1.0190018437598459e-10,-1.0211006115878164e-10,4.4749458499454784e-13,6.639458200426105e-11,6.561077931497607e-11,7.838028474047816e-13,7.838028369201799e-13,4.287186138875731e-17,1.4825794433236955e-14,1.0917734791319096e-13,1.216196990605004e-13,2.4263170144249426e-15,99.7207817159536,1.314741895856687,96.38244045596363,2.3028176481796807,0.9998099796008901,3.404034868797538e-06,4.646598655733288e-05,0.00014015037768365355
999,1161.2040133779265,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1161.2040133779265,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287844889844908,0.0,0.0,0.018810407395497424,0.05148549760295277,4.5093206511067825e-05,0.0008377404567695693,1.703559065789051e-06,3.5068794712529105e-05,0.0,0.0,0.0001371938837057913,1.249550575051443e-09,2.8869392833793824e-06,0.9998214591174116,3.840155446160402e-05,5.662179670398668e-08,4.005179106799252e-15,2.7751481768321457e-14,4.129659749614659e-11,3.8697386043044114e-13,0.0,5.920749729229155e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.090842974409594e-11,1.0222156094049278e-10,3.0789580876365334e-12,5.720114659713005e-11,-6.81477073036583e-11,2.3944851415108044e-12,0.0,0.0,3.332177936615767e-16,1.4847241317608672e-20,-3.4065867114326583e-16,-2.6992454351253833e-20,-1.3524160677171919e-21,2.5753704128032002e-20,2.0298399267899452e-23,1.0022635573014e-25,-5.0592111097847784e-24,7.454120901790091e-18,0.0,-2.5514819754100037e-20,0.0,8.090842974409594e-11,6.81477073036583e-11,6.814742338468004e-11,6.808661562374575e-11,6.788992612741268e-11,2.41889195426158e-16,4.657221975746989e-14,1.509156995635995e-13,1.0202145293125106e-10,-1.0222156094049278e-10,3.0789580876365334e-12,5.959529853409061e-11,5.720114659713005e-11,2.3944925956317057e-12,2.3944851415108044e-12,4.2029762537826166e-17,1.4519460134694557e-14,1.0686547666670526e-13,1.1904877650630206e-13,2.3782155724553673e-15,99.82964409342108,9.03608790919151,83.93660687258343,7.027305218225073,0.9998215176121071,2.8869394522801725e-06,3.840155670829238e-05,0.00013719389173233882
999,1164.6923076923074,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1164.6923076923074,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287715916149876,0.0,0.0,0.0187638585310034,0.05146665520510225,6.062409855727711e-07,0.0009822466569428473,1.3788505656162769e-05,1.2532453225581259e-06,0.0,0.0,0.00014017178782532155,1.2700325676759667e-09,3.2400301484028162e-06,0.9998136591955886,4.28592576039654e-05,6.761172932112657e-08,3.8564642865782936e-13,2.6514925248627784e-12,1.3492741916202683e-10,1.3848762006342411e-14,0.0,7.090934749866287e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.406898869024661e-11,1.0098380354127287e-10,4.139462793602615e-14,6.706860127796285e-11,-6.732253569883874e-11,8.557261071028923e-14,0.0,0.0,4.8952290156946755e-20,6.959771044490947e-21,-5.637006558363534e-20,4.849217094121413e-22,-1.5426597831042087e-23,-5.023855925957363e-22,1.8741964160242604e-23,-5.85492563855035e-26,1.4357268475022415e-25,-2.504062869870057e-23,0.0,4.970412461340377e-22,0.0,8.406898869024661e-11,6.732253569883874e-11,6.73222086553009e-11,6.725441434736006e-11,6.704490376323827e-11,2.8444296666930413e-16,5.356847004924718e-14,1.7127947973848127e-13,1.0075626845415515e-10,-1.0098380354127287e-10,4.139462793602615e-14,6.715417383227803e-11,6.706860127796285e-11,8.55726106852486e-14,8.557261071028923e-14,4.2600552427375145e-17,1.4552881410742222e-14,1.0635245584314795e-13,1.1854523598617808e-13,2.402701323098216e-15,98.62114943438371,0.1229740605330503,99.62280910182025,0.2542168376466986,0.9998137289114338,3.2400303743263556e-06,4.2859260592491654e-05,0.0001401717975993375
